CMDLINE /home/sk3p7ic/Documents/College/CSCI-5343-Term-Project/.venv/bin/python3 easy_1013_tests.py time canon 100000
MEM 0.589844 1746113223.1669
MEM 5.003906 1746113223.1682
MEM 6.578125 1746113223.1694
MEM 7.695312 1746113223.1706
MEM 8.039062 1746113223.1719
MEM 8.468750 1746113223.1732
MEM 8.835938 1746113223.1745
MEM 9.152344 1746113223.1757
MEM 9.363281 1746113223.1770
MEM 9.699219 1746113223.1782
MEM 9.957031 1746113223.1795
MEM 10.472656 1746113223.1807
MEM 10.472656 1746113223.1819
MEM 10.789062 1746113223.1831
MEM 10.789062 1746113223.1844
MEM 11.105469 1746113223.1856
MEM 11.457031 1746113223.1868
MEM 11.628906 1746113223.1880
MEM 12.035156 1746113223.1893
MEM 12.035156 1746113223.1905
MEM 12.546875 1746113223.1917
MEM 13.656250 1746113223.1929
MEM 14.804688 1746113223.1941
MEM 14.804688 1746113223.1953
MEM 15.917969 1746113223.1966
MEM 16.945312 1746113223.1978
MEM 17.203125 1746113223.1990
MEM 17.203125 1746113223.2003
MEM 17.511719 1746113223.2014
MEM 17.578125 1746113223.2027
MEM 17.886719 1746113223.2039
MEM 18.183594 1746113223.2052
MEM 18.183594 1746113223.2065
MEM 18.437500 1746113223.2078
MEM 18.437500 1746113223.2090
MEM 18.695312 1746113223.2102
MEM 18.953125 1746113223.2114
MEM 19.210938 1746113223.2127
MEM 19.468750 1746113223.2139
MEM 19.726562 1746113223.2152
MEM 19.976562 1746113223.2165
MEM 19.976562 1746113223.2178
MEM 20.460938 1746113223.2190
MEM 20.460938 1746113223.2203
MEM 20.460938 1746113223.2215
MEM 20.718750 1746113223.2228
MEM 20.718750 1746113223.2240
MEM 20.976562 1746113223.2253
MEM 21.234375 1746113223.2265
MEM 21.492188 1746113223.2278
MEM 21.886719 1746113223.2290
MEM 22.406250 1746113223.2302
MEM 23.203125 1746113223.2314
MEM 23.203125 1746113223.2326
MEM 23.250000 1746113223.2338
MEM 23.351562 1746113223.2350
MEM 23.351562 1746113223.2363
MEM 23.351562 1746113223.2375
MEM 23.351562 1746113223.2388
MEM 23.351562 1746113223.2400
MEM 23.351562 1746113223.2412
MEM 23.351562 1746113223.2424
MEM 23.351562 1746113223.2437
MEM 23.351562 1746113223.2449
MEM 23.351562 1746113223.2462
MEM 23.351562 1746113223.2474
MEM 23.351562 1746113223.2486
MEM 23.351562 1746113223.2499
MEM 23.351562 1746113223.2510
MEM 23.351562 1746113223.2523
MEM 23.351562 1746113223.2535
MEM 23.351562 1746113223.2547
MEM 23.351562 1746113223.2559
MEM 23.351562 1746113223.2571
MEM 23.351562 1746113223.2583
MEM 23.351562 1746113223.2595
MEM 23.351562 1746113223.2607
MEM 23.351562 1746113223.2620
MEM 23.351562 1746113223.2632
MEM 23.351562 1746113223.2644
MEM 23.351562 1746113223.2656
MEM 23.351562 1746113223.2668
MEM 23.351562 1746113223.2681
MEM 23.351562 1746113223.2693
MEM 23.351562 1746113223.2705
MEM 23.351562 1746113223.2718
MEM 23.351562 1746113223.2730
MEM 23.351562 1746113223.2742
MEM 23.351562 1746113223.2754
MEM 23.351562 1746113223.2766
MEM 23.351562 1746113223.2778
MEM 23.351562 1746113223.2790
MEM 23.351562 1746113223.2802
MEM 23.351562 1746113223.2814
MEM 23.898438 1746113223.2827
MEM 23.898438 1746113223.2838
MEM 23.898438 1746113223.2851
MEM 23.898438 1746113223.2864
MEM 23.898438 1746113223.2876
MEM 23.898438 1746113223.2889
MEM 23.898438 1746113223.2901
MEM 23.898438 1746113223.2913
MEM 23.898438 1746113223.2925
MEM 23.898438 1746113223.2937
MEM 23.898438 1746113223.2949
MEM 23.898438 1746113223.2961
MEM 23.898438 1746113223.2973
MEM 23.898438 1746113223.2985
MEM 23.898438 1746113223.2997
MEM 23.898438 1746113223.3010
MEM 23.898438 1746113223.3022
MEM 23.898438 1746113223.3034
MEM 23.898438 1746113223.3046
MEM 23.898438 1746113223.3058
MEM 23.898438 1746113223.3071
MEM 23.898438 1746113223.3083
MEM 23.898438 1746113223.3095
MEM 23.898438 1746113223.3108
MEM 23.898438 1746113223.3120
MEM 23.898438 1746113223.3133
MEM 23.898438 1746113223.3145
MEM 23.898438 1746113223.3158
MEM 23.898438 1746113223.3170
MEM 23.898438 1746113223.3183
MEM 23.898438 1746113223.3195
MEM 23.898438 1746113223.3208
MEM 23.898438 1746113223.3220
MEM 23.898438 1746113223.3233
MEM 23.898438 1746113223.3245
MEM 23.898438 1746113223.3258
MEM 23.898438 1746113223.3271
MEM 23.898438 1746113223.3284
MEM 23.898438 1746113223.3296
MEM 23.898438 1746113223.3308
MEM 23.898438 1746113223.3321
MEM 24.156250 1746113223.3333
MEM 24.156250 1746113223.3346
MEM 24.156250 1746113223.3358
MEM 24.156250 1746113223.3371
MEM 24.156250 1746113223.3383
MEM 24.156250 1746113223.3396
MEM 24.156250 1746113223.3408
MEM 24.156250 1746113223.3420
MEM 24.156250 1746113223.3432
MEM 24.156250 1746113223.3445
MEM 24.156250 1746113223.3457
MEM 24.156250 1746113223.3470
MEM 24.156250 1746113223.3482
MEM 24.156250 1746113223.3495
MEM 24.156250 1746113223.3507
MEM 24.156250 1746113223.3519
MEM 24.156250 1746113223.3532
MEM 24.156250 1746113223.3545
MEM 24.156250 1746113223.3558
MEM 24.156250 1746113223.3570
MEM 24.156250 1746113223.3582
MEM 24.156250 1746113223.3594
MEM 24.156250 1746113223.3607
MEM 24.156250 1746113223.3619
MEM 24.156250 1746113223.3632
MEM 24.156250 1746113223.3644
MEM 24.156250 1746113223.3657
MEM 24.156250 1746113223.3669
MEM 24.156250 1746113223.3681
MEM 24.156250 1746113223.3693
MEM 24.156250 1746113223.3706
MEM 24.156250 1746113223.3718
MEM 24.156250 1746113223.3730
MEM 24.156250 1746113223.3742
MEM 24.156250 1746113223.3754
MEM 24.156250 1746113223.3766
MEM 24.156250 1746113223.3778
MEM 24.156250 1746113223.3790
MEM 24.156250 1746113223.3802
MEM 24.156250 1746113223.3814
MEM 24.156250 1746113223.3827
MEM 24.156250 1746113223.3839
MEM 24.156250 1746113223.3852
MEM 24.156250 1746113223.3864
MEM 24.156250 1746113223.3876
MEM 24.156250 1746113223.3888
MEM 24.156250 1746113223.3901
MEM 24.156250 1746113223.3913
MEM 24.156250 1746113223.3925
MEM 24.156250 1746113223.3938
MEM 24.156250 1746113223.3950
MEM 24.414062 1746113223.3962
MEM 24.414062 1746113223.3975
MEM 24.414062 1746113223.3987
MEM 24.414062 1746113223.3999
MEM 24.414062 1746113223.4012
MEM 24.414062 1746113223.4024
MEM 24.414062 1746113223.4037
MEM 24.414062 1746113223.4049
MEM 24.414062 1746113223.4061
MEM 24.414062 1746113223.4073
MEM 24.414062 1746113223.4086
MEM 24.671875 1746113223.4098
MEM 24.671875 1746113223.4110
MEM 24.671875 1746113223.4122
MEM 24.671875 1746113223.4134
MEM 24.671875 1746113223.4147
MEM 24.671875 1746113223.4159
MEM 24.671875 1746113223.4171
MEM 24.671875 1746113223.4184
MEM 24.671875 1746113223.4196
MEM 24.671875 1746113223.4209
MEM 24.671875 1746113223.4221
MEM 24.761719 1746113223.4233
MEM 24.761719 1746113223.4245
MEM 24.761719 1746113223.4257
MEM 24.761719 1746113223.4270
MEM 24.761719 1746113223.4282
MEM 24.761719 1746113223.4294
MEM 24.761719 1746113223.4306
MEM 24.761719 1746113223.4318
MEM 24.761719 1746113223.4330
MEM 24.761719 1746113223.4343
MEM 24.761719 1746113223.4355
MEM 24.761719 1746113223.4368
MEM 24.761719 1746113223.4380
MEM 24.761719 1746113223.4392
MEM 24.761719 1746113223.4404
MEM 24.761719 1746113223.4417
MEM 24.761719 1746113223.4430
MEM 24.761719 1746113223.4442
MEM 24.761719 1746113223.4454
MEM 24.761719 1746113223.4466
MEM 24.761719 1746113223.4479
MEM 24.761719 1746113223.4491
MEM 24.761719 1746113223.4504
MEM 24.761719 1746113223.4516
MEM 24.761719 1746113223.4528
MEM 24.761719 1746113223.4541
MEM 24.761719 1746113223.4553
MEM 24.761719 1746113223.4565
MEM 24.761719 1746113223.4578
MEM 24.761719 1746113223.4590
MEM 24.761719 1746113223.4603
MEM 24.761719 1746113223.4615
MEM 24.761719 1746113223.4627
MEM 25.015625 1746113223.4639
MEM 25.015625 1746113223.4652
MEM 25.015625 1746113223.4665
MEM 25.015625 1746113223.4678
MEM 25.015625 1746113223.4690
MEM 25.015625 1746113223.4703
MEM 25.015625 1746113223.4715
MEM 25.015625 1746113223.4727
MEM 25.015625 1746113223.4740
MEM 25.015625 1746113223.4752
MEM 25.015625 1746113223.4764
MEM 25.015625 1746113223.4777
MEM 25.015625 1746113223.4789
MEM 25.015625 1746113223.4802
MEM 25.015625 1746113223.4815
MEM 25.015625 1746113223.4827
MEM 25.015625 1746113223.4840
MEM 25.015625 1746113223.4852
MEM 25.015625 1746113223.4864
MEM 25.015625 1746113223.4877
MEM 25.015625 1746113223.4889
MEM 25.015625 1746113223.4901
MEM 25.015625 1746113223.4913
MEM 25.015625 1746113223.4925
MEM 25.015625 1746113223.4937
MEM 25.015625 1746113223.4949
MEM 25.015625 1746113223.4961
MEM 25.015625 1746113223.4973
MEM 25.015625 1746113223.4986
MEM 25.015625 1746113223.4998
MEM 25.015625 1746113223.5009
MEM 25.015625 1746113223.5021
MEM 25.015625 1746113223.5033
MEM 25.015625 1746113223.5045
MEM 25.273438 1746113223.5057
MEM 25.273438 1746113223.5069
MEM 25.273438 1746113223.5081
MEM 25.273438 1746113223.5093
MEM 25.273438 1746113223.5104
MEM 25.273438 1746113223.5117
MEM 25.273438 1746113223.5129
MEM 25.273438 1746113223.5141
MEM 25.273438 1746113223.5153
MEM 25.273438 1746113223.5165
MEM 25.273438 1746113223.5177
MEM 25.273438 1746113223.5189
MEM 25.273438 1746113223.5201
MEM 25.273438 1746113223.5213
MEM 25.273438 1746113223.5225
MEM 25.273438 1746113223.5237
MEM 25.273438 1746113223.5249
MEM 25.273438 1746113223.5261
MEM 25.273438 1746113223.5273
MEM 25.273438 1746113223.5285
MEM 25.273438 1746113223.5297
MEM 25.273438 1746113223.5309
MEM 25.273438 1746113223.5321
MEM 25.273438 1746113223.5333
MEM 25.273438 1746113223.5345
MEM 25.273438 1746113223.5356
MEM 25.273438 1746113223.5368
MEM 25.273438 1746113223.5380
MEM 25.273438 1746113223.5392
MEM 25.273438 1746113223.5404
MEM 25.273438 1746113223.5416
MEM 25.273438 1746113223.5428
MEM 25.273438 1746113223.5440
MEM 25.273438 1746113223.5452
MEM 25.531250 1746113223.5464
MEM 25.531250 1746113223.5476
MEM 25.531250 1746113223.5488
MEM 25.531250 1746113223.5500
MEM 25.531250 1746113223.5512
MEM 25.531250 1746113223.5524
MEM 25.531250 1746113223.5536
MEM 25.531250 1746113223.5549
MEM 25.531250 1746113223.5561
MEM 25.531250 1746113223.5573
MEM 25.531250 1746113223.5586
MEM 25.531250 1746113223.5598
MEM 25.531250 1746113223.5610
MEM 25.531250 1746113223.5622
MEM 25.531250 1746113223.5635
MEM 25.531250 1746113223.5647
MEM 25.531250 1746113223.5661
MEM 25.531250 1746113223.5673
MEM 25.531250 1746113223.5686
MEM 25.531250 1746113223.5698
MEM 25.531250 1746113223.5710
MEM 25.531250 1746113223.5722
MEM 25.531250 1746113223.5735
MEM 25.531250 1746113223.5747
MEM 25.531250 1746113223.5760
MEM 25.531250 1746113223.5772
MEM 25.531250 1746113223.5785
MEM 25.531250 1746113223.5797
MEM 25.531250 1746113223.5810
MEM 25.531250 1746113223.5823
MEM 25.531250 1746113223.5836
MEM 25.531250 1746113223.5849
MEM 25.531250 1746113223.5861
MEM 25.531250 1746113223.5874
MEM 25.789062 1746113223.5887
MEM 25.789062 1746113223.5899
MEM 25.789062 1746113223.5911
MEM 25.789062 1746113223.5924
MEM 25.789062 1746113223.5936
MEM 25.789062 1746113223.5949
MEM 25.839844 1746113223.5961
MEM 25.839844 1746113223.5973
MEM 25.839844 1746113223.5985
MEM 25.839844 1746113223.5997
MEM 25.839844 1746113223.6010
MEM 25.839844 1746113223.6023
MEM 25.839844 1746113223.6036
MEM 25.839844 1746113223.6048
MEM 25.839844 1746113223.6062
MEM 25.839844 1746113223.6075
MEM 25.839844 1746113223.6087
MEM 25.839844 1746113223.6099
MEM 25.839844 1746113223.6111
MEM 25.839844 1746113223.6123
MEM 25.839844 1746113223.6135
MEM 25.839844 1746113223.6148
MEM 25.839844 1746113223.6160
MEM 25.839844 1746113223.6173
MEM 25.839844 1746113223.6185
MEM 25.839844 1746113223.6197
MEM 25.839844 1746113223.6210
MEM 25.839844 1746113223.6223
MEM 25.839844 1746113223.6235
