CMDLINE /home/sk3p7ic/Documents/College/CSCI-5343-Term-Project/.venv/bin/python3 medium_11_tests.py time canon 100000
MEM 0.558594 1746113711.5855
MEM 5.007812 1746113711.5867
MEM 6.585938 1746113711.5879
MEM 7.703125 1746113711.5892
MEM 8.105469 1746113711.5904
MEM 8.476562 1746113711.5915
MEM 8.476562 1746113711.5927
MEM 8.902344 1746113711.5940
MEM 9.367188 1746113711.5953
MEM 9.703125 1746113711.5965
MEM 9.960938 1746113711.5978
MEM 10.476562 1746113711.5990
MEM 10.476562 1746113711.6003
MEM 10.792969 1746113711.6015
MEM 10.792969 1746113711.6027
MEM 10.792969 1746113711.6040
MEM 10.792969 1746113711.6052
MEM 10.792969 1746113711.6064
MEM 11.109375 1746113711.6077
MEM 11.109375 1746113711.6089
MEM 11.109375 1746113711.6102
MEM 11.460938 1746113711.6115
MEM 11.460938 1746113711.6127
MEM 11.632812 1746113711.6139
MEM 11.632812 1746113711.6151
MEM 12.039062 1746113711.6164
MEM 12.039062 1746113711.6177
MEM 12.550781 1746113711.6189
MEM 13.652344 1746113711.6202
MEM 14.808594 1746113711.6215
MEM 14.808594 1746113711.6228
MEM 16.644531 1746113711.6240
MEM 16.949219 1746113711.6252
MEM 17.207031 1746113711.6265
MEM 17.207031 1746113711.6277
MEM 17.515625 1746113711.6290
MEM 17.582031 1746113711.6302
MEM 18.148438 1746113711.6315
MEM 18.187500 1746113711.6327
MEM 18.187500 1746113711.6340
MEM 18.441406 1746113711.6352
MEM 18.699219 1746113711.6364
MEM 18.957031 1746113711.6377
MEM 19.214844 1746113711.6389
MEM 19.472656 1746113711.6401
MEM 19.730469 1746113711.6414
MEM 19.980469 1746113711.6426
MEM 19.980469 1746113711.6439
MEM 20.468750 1746113711.6451
MEM 20.468750 1746113711.6464
MEM 20.468750 1746113711.6477
MEM 20.726562 1746113711.6489
MEM 20.984375 1746113711.6502
MEM 21.242188 1746113711.6514
MEM 21.500000 1746113711.6527
MEM 21.886719 1746113711.6540
MEM 22.406250 1746113711.6552
MEM 23.203125 1746113711.6564
MEM 23.621094 1746113711.6577
MEM 23.734375 1746113711.6589
MEM 23.734375 1746113711.6602
MEM 23.734375 1746113711.6614
MEM 23.734375 1746113711.6626
MEM 23.734375 1746113711.6638
MEM 23.734375 1746113711.6650
MEM 23.734375 1746113711.6663
MEM 23.734375 1746113711.6676
MEM 23.734375 1746113711.6689
MEM 23.734375 1746113711.6702
MEM 23.734375 1746113711.6714
MEM 23.734375 1746113711.6727
MEM 23.734375 1746113711.6739
MEM 23.734375 1746113711.6751
MEM 23.734375 1746113711.6764
MEM 23.734375 1746113711.6776
MEM 23.734375 1746113711.6789
MEM 23.734375 1746113711.6801
MEM 23.734375 1746113711.6813
MEM 23.734375 1746113711.6826
MEM 23.734375 1746113711.6838
MEM 23.734375 1746113711.6850
MEM 23.734375 1746113711.6863
MEM 23.734375 1746113711.6875
MEM 23.734375 1746113711.6888
MEM 23.734375 1746113711.6901
MEM 23.734375 1746113711.6913
MEM 23.734375 1746113711.6926
MEM 23.734375 1746113711.6938
MEM 23.734375 1746113711.6950
MEM 23.734375 1746113711.6963
MEM 23.734375 1746113711.6975
MEM 23.734375 1746113711.6987
MEM 23.734375 1746113711.7000
MEM 23.734375 1746113711.7012
MEM 23.734375 1746113711.7025
MEM 23.734375 1746113711.7037
MEM 23.734375 1746113711.7049
MEM 23.734375 1746113711.7062
MEM 23.734375 1746113711.7075
MEM 23.734375 1746113711.7087
MEM 23.734375 1746113711.7100
MEM 23.734375 1746113711.7112
MEM 23.734375 1746113711.7124
MEM 23.734375 1746113711.7137
MEM 23.734375 1746113711.7149
MEM 23.734375 1746113711.7162
MEM 23.734375 1746113711.7174
MEM 23.734375 1746113711.7187
MEM 23.734375 1746113711.7199
MEM 23.734375 1746113711.7211
MEM 23.734375 1746113711.7224
MEM 23.734375 1746113711.7236
MEM 23.734375 1746113711.7249
MEM 23.734375 1746113711.7261
MEM 23.734375 1746113711.7273
MEM 23.734375 1746113711.7286
MEM 23.734375 1746113711.7298
MEM 23.734375 1746113711.7311
MEM 23.734375 1746113711.7324
MEM 23.734375 1746113711.7337
MEM 23.734375 1746113711.7349
MEM 23.734375 1746113711.7361
MEM 23.734375 1746113711.7374
MEM 23.734375 1746113711.7386
MEM 23.734375 1746113711.7398
MEM 23.734375 1746113711.7411
MEM 23.734375 1746113711.7423
MEM 23.734375 1746113711.7436
MEM 23.734375 1746113711.7448
MEM 23.734375 1746113711.7461
MEM 23.734375 1746113711.7473
MEM 23.734375 1746113711.7485
MEM 23.734375 1746113711.7498
MEM 23.734375 1746113711.7511
MEM 23.734375 1746113711.7523
MEM 23.734375 1746113711.7536
MEM 23.734375 1746113711.7548
MEM 23.734375 1746113711.7561
MEM 23.734375 1746113711.7573
MEM 23.734375 1746113711.7585
MEM 23.734375 1746113711.7598
MEM 23.734375 1746113711.7610
MEM 23.734375 1746113711.7622
MEM 23.734375 1746113711.7635
MEM 23.734375 1746113711.7647
MEM 23.734375 1746113711.7659
MEM 23.734375 1746113711.7672
MEM 23.734375 1746113711.7685
MEM 23.734375 1746113711.7697
MEM 23.734375 1746113711.7710
MEM 23.734375 1746113711.7722
MEM 23.734375 1746113711.7734
MEM 23.734375 1746113711.7746
MEM 23.734375 1746113711.7759
MEM 23.734375 1746113711.7772
MEM 24.257812 1746113711.7784
MEM 24.257812 1746113711.7797
MEM 24.257812 1746113711.7809
MEM 24.257812 1746113711.7822
MEM 24.257812 1746113711.7834
MEM 24.257812 1746113711.7846
MEM 24.257812 1746113711.7859
MEM 24.257812 1746113711.7872
MEM 24.257812 1746113711.7884
MEM 24.257812 1746113711.7896
MEM 24.257812 1746113711.7909
MEM 24.257812 1746113711.7921
MEM 24.257812 1746113711.7934
MEM 24.257812 1746113711.7945
MEM 24.257812 1746113711.7958
MEM 24.257812 1746113711.7971
MEM 24.257812 1746113711.7983
MEM 24.257812 1746113711.7995
MEM 24.257812 1746113711.8008
MEM 24.257812 1746113711.8020
MEM 24.257812 1746113711.8033
MEM 24.257812 1746113711.8045
MEM 24.257812 1746113711.8057
MEM 24.257812 1746113711.8070
MEM 24.257812 1746113711.8082
MEM 24.257812 1746113711.8095
MEM 24.257812 1746113711.8107
MEM 24.257812 1746113711.8119
MEM 24.257812 1746113711.8132
MEM 24.257812 1746113711.8144
